price,location,area,facing,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,parking,road_size,furniture,no_of_flat
33500000.0, Kathmandu Manamaiju ,1561.51,east-south,6.0,4.0,3.0,3.0,,13.0,semi-furnished,3.0
0.0, Kathmandu Soyambhu Chamati ,1369.0,south,12.0,6.0,2.0,5.0,,26.0,semi-furnished,5.5
0.0, Kathmandu Soyambhu Chamati ,1369.0,south,12.0,6.0,2.0,5.0,,26.0,semi-furnished,5.5
31000000.0, Kathmandu Kageshwori Manohara Buddhachwok ,1369.0,north,10.0,4.0,3.0,3.0,,13.0,semi-furnished,4.0
31000000.0, Kathmandu Kageshwori Manohara Buddhachwok ,1369.0,north,10.0,4.0,3.0,3.0,,13.0,semi-furnished,4.0
55000000.0, Nakhipot Bishalchwok ,1197.87,west,7.0,5.0,4.0,2.0,,22.0,semi-furnished,
55000000.0, Nakhipot Bishalchwok ,1197.87,west,7.0,5.0,4.0,2.0,,22.0,semi-furnished,
26500000.0, Duwakot Kmc Chowk ,1454.56,east-north,5.0,2.0,2.0,2.0,,16.0,un-furnished,2.5
26500000.0, Duwakot Kmc Chowk ,1454.56,east-north,5.0,2.0,2.0,2.0,,16.0,un-furnished,2.5
28000000.0, Budhanilkantha Jyotinagar ,,east,6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
28000000.0, Budhanilkantha Jyotinagar ,,east,6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
29000000.0, Goldhunga ,1625.68,west,5.0,4.0,1.0,2.0,,26.0,semi-furnished,3.0
29000000.0, Goldhunga ,1625.68,west,5.0,4.0,1.0,2.0,,26.0,semi-furnished,3.0
34500000.0, Imadol ,1304.82,east,4.0,5.0,1.0,1.0,,16.0,semi-furnished,3.5
34500000.0, Imadol ,1304.82,east,4.0,5.0,1.0,1.0,,16.0,semi-furnished,3.5
62500000.0, Tokha ,2224.62,west,7.0,5.0,3.0,3.0,,13.0,semi-furnished,3.5
62500000.0, Tokha ,2224.62,west,7.0,5.0,3.0,3.0,,13.0,semi-furnished,3.5
, Imadol Bhandari gaau ,1048.14,west,6.0,4.0,2.0,2.0,,13.0,un-furnished,2.5
, Imadol Bhandari gaau ,1048.14,west,6.0,4.0,2.0,2.0,,13.0,un-furnished,2.5
48000000.0, Koteshwor ,1369.0,east-north-south,5.0,3.0,1.0,2.0,,10.0,un-furnished,3.0
48000000.0, Koteshwor ,1369.0,east-north-south,5.0,3.0,1.0,2.0,,10.0,un-furnished,3.0
0.0, Ason Tyuda ,1540.12,north,12.0,6.0,0.0,1.0,,12.0,semi-furnished,7.0
0.0, Ason Tyuda ,1540.12,north,12.0,6.0,0.0,1.0,,12.0,semi-furnished,7.0
27500000.0, Balkot Adhikari Tol ,1112.31,east-south,7.0,3.0,3.0,3.0,,13.0,fully-furnished,3.5
27500000.0, Balkot Adhikari Tol ,1112.31,east-south,7.0,3.0,3.0,3.0,,13.0,fully-furnished,3.5
, Tarkeshwor Dhitalthok ,1112.31,east-north,6.0,6.0,2.0,2.0,,13.0,semi-furnished,3.5
, Tarkeshwor Dhitalthok ,1112.31,east-north,6.0,6.0,2.0,2.0,,13.0,semi-furnished,3.5
25000000.0, Aadeshwor Ichangu ,1112.31,east,5.0,3.0,1.0,2.0,,13.0,semi-furnished,3.5
25000000.0, Aadeshwor Ichangu ,1112.31,east,5.0,3.0,1.0,2.0,,13.0,semi-furnished,3.5
45000000.0, Banasthali Kharibot Chowk ,2374.35,east,7.0,7.0,3.0,3.0,,10.0,semi-furnished,4.0
45000000.0, Banasthali Kharibot Chowk ,2374.35,east,7.0,7.0,3.0,3.0,,10.0,semi-furnished,4.0
0.0, Balkot Chowk ,1197.87,west,5.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Balkot Chowk ,1197.87,west,5.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
29000000.0, Ochu height Imadole ,1176.48,east,7.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
29000000.0, Ochu height Imadole ,1176.48,east,7.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
46000000.0, Dhapasi Height ,1711.25,south,7.0,5.0,3.0,2.0,,22.0,un-furnished,3.5
46000000.0, Dhapasi Height ,1711.25,south,7.0,5.0,3.0,2.0,,22.0,un-furnished,3.5
0.0, Mahalaxmi Nagarpalika Tikathali Sidhartha Tole ,1369.0,west,6.0,4.0,1.0,2.0,,13.0,semi-furnished,2.5
0.0, Mahalaxmi Nagarpalika Tikathali Sidhartha Tole ,1369.0,west,6.0,4.0,1.0,2.0,,13.0,semi-furnished,2.5
31000000.0, Mahalaxmi Yekata Basti ,1711.25,south,6.0,5.0,2.0,2.0,,14.0,semi-furnished,2.5
31000000.0, Mahalaxmi Yekata Basti ,1711.25,south,6.0,5.0,2.0,2.0,,14.0,semi-furnished,2.5
16000000.0, Mulpani Babachowk ,1112.31,south,2.0,1.0,1.0,1.0,,10.0,semi-furnished,1.0
16000000.0, Mulpani Babachowk ,1112.31,south,2.0,1.0,1.0,1.0,,10.0,semi-furnished,1.0
0.0, Bhangal Samyukta Buspark ,1197.87,west,8.0,1.0,1.0,1.0,,36.0,semi-furnished,2.5
0.0, Bhangal Samyukta Buspark ,1197.87,west,8.0,1.0,1.0,1.0,,36.0,semi-furnished,2.5
, Pepsicola Sahayogi Chowk ,2032.1,north,9.0,8.0,4.0,1.0,,6.0,fully-furnished,4.5
, Pepsicola Sahayogi Chowk ,2032.1,north,9.0,8.0,4.0,1.0,,6.0,fully-furnished,4.5
24000000.0, Sitapaila Thapachowk ,855.62,east-south,3.0,3.0,1.0,1.0,,16.0,semi-furnished,3.5
24000000.0, Sitapaila Thapachowk ,855.62,east-south,3.0,3.0,1.0,1.0,,16.0,semi-furnished,3.5
22500000.0, Satungal Dhaulagiri Aawas ,2032.1,north,2.0,1.0,1.0,1.0,,14.0,semi-furnished,1.0
22500000.0, Satungal Dhaulagiri Aawas ,2032.1,north,2.0,1.0,1.0,1.0,,14.0,semi-furnished,1.0
30000000.0, Taudaha ,1882.37,east-south,5.0,4.0,3.0,2.0,,13.0,semi-furnished,2.5
30000000.0, Taudaha ,1882.37,east-south,5.0,4.0,3.0,2.0,,13.0,semi-furnished,2.5
0.0, Basundhara ,1946.54,east,6.0,5.0,2.0,2.0,,14.0,semi-furnished,2.5
0.0, Basundhara ,1946.54,east,6.0,5.0,2.0,2.0,,14.0,semi-furnished,2.5
, Basundhara ,1925.15,east-south,24.0,6.0,1.0,2.0,,,semi-furnished,4.0
, Basundhara ,1925.15,east-south,24.0,6.0,1.0,2.0,,,semi-furnished,4.0
, Basundhara ,1796.81,west,10.0,4.0,1.0,3.0,,15.0,semi-furnished,3.5
, Basundhara ,1796.81,west,10.0,4.0,1.0,3.0,,15.0,semi-furnished,3.5
34000000.0, Saraswoti Nagar ,1711.25,east,10.0,6.0,1.0,3.0,,20.0,semi-furnished,3.5
34000000.0, Saraswoti Nagar ,1711.25,east,10.0,6.0,1.0,3.0,,20.0,semi-furnished,3.5
0.0, Thali ,1540.12,south,8.0,4.0,3.0,6.0,,20.0,un-furnished,3.5
0.0, Thali ,1540.12,south,8.0,4.0,3.0,6.0,,20.0,un-furnished,3.5
, Takhel ,2224.62,north,11.0,6.0,2.0,3.0,,13.0,semi-furnished,3.5
, Takhel ,2224.62,north,11.0,6.0,2.0,3.0,,13.0,semi-furnished,3.5
24000000.0, Gokarneshwor Nayapati ,1219.26,east,4.0,4.0,1.0,1.0,,20.0,fully-furnished,2.5
24000000.0, Gokarneshwor Nayapati ,1219.26,east,4.0,4.0,1.0,1.0,,20.0,fully-furnished,2.5
38000000.0, Darjeeling height suryabinayak Bhaktapur ,2203.23,south,7.0,3.0,3.0,1.0,,12.0,semi-furnished,2.5
38000000.0, Darjeeling height suryabinayak Bhaktapur ,2203.23,south,7.0,3.0,3.0,1.0,,12.0,semi-furnished,2.5
, Jyotinagar Chowk Yekatabasti ,1369.0,east-north,4.0,5.0,2.0,2.0,,13.0,semi-furnished,2.5
, Jyotinagar Chowk Yekatabasti ,1369.0,east-north,4.0,5.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Hattiban ,1304.82,south,5.0,4.0,2.0,2.0,,14.0,un-furnished,2.5
0.0, Hattiban ,1304.82,south,5.0,4.0,2.0,2.0,,14.0,un-furnished,2.5
35000000.0, Baniyataar ,1882.37,south,7.0,5.0,2.0,2.0,,10.0,un-furnished,3.5
35000000.0, Baniyataar ,1882.37,south,7.0,5.0,2.0,2.0,,10.0,un-furnished,3.5
13000000.0, Duwakot Shreenagar Tol ,1347.6,east-north,2.0,1.0,1.0,1.0,,13.0,semi-furnished,1.0
13000000.0, Duwakot Shreenagar Tol ,1347.6,east-north,2.0,1.0,1.0,1.0,,13.0,semi-furnished,1.0
0.0, Thankot High Vision Colony ,1882.37,west,7.0,5.0,1.0,1.0,,16.0,semi-furnished,2.5
0.0, Thankot High Vision Colony ,1882.37,west,7.0,5.0,1.0,1.0,,16.0,semi-furnished,2.5
28000000.0, Satungal Hariyali Nayabasti ,1882.37,east,9.0,3.0,1.0,1.0,,10.0,semi-furnished,3.5
28000000.0, Satungal Hariyali Nayabasti ,1882.37,east,9.0,3.0,1.0,1.0,,10.0,semi-furnished,3.5
28000000.0, Imadol Ochu height ,1026.75,west,4.0,4.0,1.0,2.0,,10.0,semi-furnished,2.5
28000000.0, Imadol Ochu height ,1026.75,west,4.0,4.0,1.0,2.0,,10.0,semi-furnished,2.5
, Bhimdhunga ,12321.0,east-west,0.0,0.0,0.0,0.0,,11.0,un-furnished,0.0
, Bhimdhunga ,12321.0,east-west,0.0,0.0,0.0,0.0,,11.0,un-furnished,0.0
24000000.0, Manamaiju ,1112.31,east-south,6.0,4.0,3.0,3.0,,10.0,semi-furnished,3.0
24000000.0, Manamaiju ,1112.31,east-south,6.0,4.0,3.0,3.0,,10.0,semi-furnished,3.0
15500000.0, Ngarjun Nagarpalika-10 Kalanki Syuchatar ,1711.25,east-west,0.0,0.0,0.0,0.0,,13.0,un-furnished,1.5
15500000.0, Ngarjun Nagarpalika-10 Kalanki Syuchatar ,1711.25,east-west,0.0,0.0,0.0,0.0,,13.0,un-furnished,1.5
, Swayambhu ,6160.5,south,3.0,3.0,1.0,1.0,,13.0,semi-furnished,2.5
, Swayambhu ,6160.5,south,3.0,3.0,1.0,1.0,,13.0,semi-furnished,2.5
16100000.0, Mahalaxmi Nagarpalika-5 Tikathali ,1112.31,north,2.0,1.0,1.0,1.0,,11.0,semi-furnished,1.0
16100000.0, Mahalaxmi Nagarpalika-5 Tikathali ,1112.31,north,2.0,1.0,1.0,1.0,,11.0,semi-furnished,1.0
30000000.0, Chandragiri-12 Balambu ,1369.0,east-west,7.0,3.0,2.0,2.0,,16.0,semi-furnished,2.5
30000000.0, Chandragiri-12 Balambu ,1369.0,east-west,7.0,3.0,2.0,2.0,,16.0,semi-furnished,2.5
150000000.0, Baneshwor ,2716.6,south,13.0,5.0,4.0,1.0,,18.0,un-furnished,5.0
150000000.0, Baneshwor ,2716.6,south,13.0,5.0,4.0,1.0,,18.0,un-furnished,5.0
0.0," Mahalaxmi,sanaghaun ",1112.31,south-west,6.0,3.0,3.0,6.0,,13.0,semi-furnished,2.5
0.0," Mahalaxmi,sanaghaun ",1112.31,south-west,6.0,3.0,3.0,6.0,,13.0,semi-furnished,2.5
27000000.0, Bhaktpur Ethuli ,1369.0,east-north,6.0,7.0,2.0,2.0,,20.0,semi-furnished,2.5
27000000.0, Bhaktpur Ethuli ,1369.0,east-north,6.0,7.0,2.0,2.0,,20.0,semi-furnished,2.5
21000000.0, Budhanilkantha Jyoti Nagar ,1026.75,east,7.0,4.0,1.0,2.0,,13.0,un-furnished,2.5
21000000.0, Budhanilkantha Jyoti Nagar ,1026.75,east,7.0,4.0,1.0,2.0,,13.0,un-furnished,2.5
26000000.0, Gokarneshwor ,1711.25,west,9.0,3.0,1.0,2.0,,13.0,semi-furnished,2.5
26000000.0, Gokarneshwor ,1711.25,west,9.0,3.0,1.0,2.0,,13.0,semi-furnished,2.5
26500000.0, Makalbari Jorpati ,1112.31,east,6.0,4.0,3.0,2.0,,14.0,semi-furnished,3.5
26500000.0, Makalbari Jorpati ,1112.31,east,6.0,4.0,3.0,2.0,,14.0,semi-furnished,3.5
29000000.0, Kausaltar Balkot ,1283.43,east,7.0,4.0,3.0,2.0,,20.0,semi-furnished,2.5
29000000.0, Kausaltar Balkot ,1283.43,east,7.0,4.0,3.0,2.0,,20.0,semi-furnished,2.5
22000000.0, Guhyeshwari Town Planning ,1026.75,west,4.0,4.0,2.0,3.0,,14.0,semi-furnished,3.0
22000000.0, Guhyeshwari Town Planning ,1026.75,west,4.0,4.0,2.0,3.0,,14.0,semi-furnished,3.0
31500000.0, sanagaun ,1262.04,east,7.0,4.0,4.0,4.0,,13.0,semi-furnished,4.5
31500000.0, sanagaun ,1262.04,east,7.0,4.0,4.0,4.0,,13.0,semi-furnished,4.5
32000000.0, Greenland ,1283.43,south,7.0,5.0,2.0,3.0,,13.0,semi-furnished,4.0
32000000.0, Greenland ,1283.43,south,7.0,5.0,2.0,3.0,,13.0,semi-furnished,4.0
, Kapan Baluwakhani ,1369.0,south,5.0,4.0,2.0,2.0,,16.0,semi-furnished,2.5
, Kapan Baluwakhani ,1369.0,south,5.0,4.0,2.0,2.0,,16.0,semi-furnished,2.5
25000000.0, Ichangu Phutball Ground ,1369.0,east-west,5.0,3.0,2.0,2.0,,16.0,semi-furnished,2.5
25000000.0, Ichangu Phutball Ground ,1369.0,east-west,5.0,3.0,2.0,2.0,,16.0,semi-furnished,2.5
, Namuna Basti ,,east-south,6.0,3.0,3.0,2.0,,13.0,semi-furnished,2.5
, Namuna Basti ,,east-south,6.0,3.0,3.0,2.0,,13.0,semi-furnished,2.5
26000000.0, Imadol ,1197.87,south,6.0,3.0,2.0,3.0,,12.0,semi-furnished,2.5
26000000.0, Imadol ,1197.87,south,6.0,3.0,2.0,3.0,,12.0,semi-furnished,2.5
0.0, Suryabinayak Basghari ,1540.12,east,6.0,5.0,2.0,1.0,,20.0,semi-furnished,2.5
0.0, Suryabinayak Basghari ,1540.12,east,6.0,5.0,2.0,1.0,,20.0,semi-furnished,2.5
16500000.0, Bhedigoth SarkariDhara ,1369.0,east-south,4.0,4.0,0.0,1.0,,13.0,semi-furnished,1.5
16500000.0, Bhedigoth SarkariDhara ,1369.0,east-south,4.0,4.0,0.0,1.0,,13.0,semi-furnished,1.5
45000000.0, Tokha Greenland ,1711.25,north,7.0,6.0,3.0,4.0,,13.0,semi-furnished,3.5
45000000.0, Tokha Greenland ,1711.25,north,7.0,6.0,3.0,4.0,,13.0,semi-furnished,3.5
38500000.0, Pepsicola ,1197.87,east-south,7.0,6.0,2.0,2.0,,20.0,semi-furnished,4.0
38500000.0, Pepsicola ,1197.87,east-south,7.0,6.0,2.0,2.0,,20.0,semi-furnished,4.0
56000000.0, Sankhamul Shree Nagar Marga ,1796.81,"east,south",7.0,3.0,1.0,2.0,,20.0,semi-furnished,2.5
56000000.0, Sankhamul Shree Nagar Marga ,1796.81,"east,south",7.0,3.0,1.0,2.0,,20.0,semi-furnished,2.5
75000000.0, B&B Buddha Colony ,2374.35,east-west,7.0,3.0,2.0,1.0,,13.0,fully-furnished,3.0
75000000.0, B&B Buddha Colony ,2374.35,east-west,7.0,3.0,2.0,1.0,,13.0,fully-furnished,3.0
42500000.0, Harisiddhi ,1711.25,east-west,6.0,5.0,2.0,1.0,,22.0,fully-furnished,2.5
42500000.0, Harisiddhi ,1711.25,east-west,6.0,5.0,2.0,1.0,,22.0,fully-furnished,2.5
36000000.0, Tarkeshwor Lolang ,2053.5,east,6.0,5.0,1.0,3.0,,16.0,semi-furnished,2.5
36000000.0, Tarkeshwor Lolang ,2053.5,east,6.0,5.0,1.0,3.0,,16.0,semi-furnished,2.5
, Kathmandu Madhya Baneshwor ,4962.62,east,11.0,6.0,1.0,3.0,,8.0,semi-furnished,3.0
, Kathmandu Madhya Baneshwor ,4962.62,east,11.0,6.0,1.0,3.0,,8.0,semi-furnished,3.0
20000000.0, Jhaukhel ,1026.75,east,6.0,5.0,3.0,3.0,,13.0,semi-furnished,3.5
20000000.0, Jhaukhel ,1026.75,east,6.0,5.0,3.0,3.0,,13.0,semi-furnished,3.5
47500000.0, Sidhartha Tole ,1711.25,south-west,5.0,3.0,2.0,2.0,,13.0,semi-furnished,2.5
47500000.0, Sidhartha Tole ,1711.25,south-west,5.0,3.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Kadaghari Thapa Gaun ,2395.75,east,6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Kadaghari Thapa Gaun ,2395.75,east,6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
26500000.0, Tikathali Pabanhight ,1197.87,east,12.0,5.0,3.0,3.0,,20.0,semi-furnished,2.5
26500000.0, Tikathali Pabanhight ,1197.87,east,12.0,5.0,3.0,3.0,,20.0,semi-furnished,2.5
15000000.0, Tinthana Dhungeadda ,898.4,east-south,5.0,2.0,2.0,1.0,,5.0,un-furnished,2.5
15000000.0, Tinthana Dhungeadda ,898.4,east-south,5.0,2.0,2.0,1.0,,5.0,un-furnished,2.5
42500000.0, Bhaisepati ,1668.46,north-south,6.0,4.0,2.0,2.0,,13.0,semi-furnished,3.5
42500000.0, Bhaisepati ,1668.46,north-south,6.0,4.0,2.0,2.0,,13.0,semi-furnished,3.5
12500000.0, Kathmandu Matatirtha ,1112.31,south,2.0,1.0,1.0,1.0,,13.0,un-furnished,1.5
12500000.0, Kathmandu Matatirtha ,1112.31,south,2.0,1.0,1.0,1.0,,13.0,un-furnished,1.5
26000000.0, Pepsicola ,1197.87,east,6.0,5.0,2.0,2.0,,13.0,semi-furnished,3.0
26000000.0, Pepsicola ,1197.87,east,6.0,5.0,2.0,2.0,,13.0,semi-furnished,3.0
0.0, sanaghaun schoolchwok ,1369.0,east,9.0,4.0,3.0,3.0,,13.0,semi-furnished,4.0
0.0, sanaghaun schoolchwok ,1369.0,east,9.0,4.0,3.0,3.0,,13.0,semi-furnished,4.0
42500000.0, Balaju Height ,1711.25,east,7.0,4.0,2.0,1.0,,13.0,semi-furnished,2.5
42500000.0, Balaju Height ,1711.25,east,7.0,4.0,2.0,1.0,,13.0,semi-furnished,2.5
25000000.0, Kalanki ,3080.25,east,4.0,2.0,1.0,1.0,,4.0,un-furnished,2.5
25000000.0, Kalanki ,3080.25,east,4.0,2.0,1.0,1.0,,4.0,un-furnished,2.5
26500000.0, Balkot Sayukta Marga ,1262.04,west,7.0,4.0,3.0,2.0,,13.0,semi-furnished,2.5
26500000.0, Balkot Sayukta Marga ,1262.04,west,7.0,4.0,3.0,2.0,,13.0,semi-furnished,2.5
29500000.0, Duwakot Kmc Chowk ,1540.12,east,2.0,1.0,1.0,2.0,,14.0,semi-furnished,2.0
29500000.0, Duwakot Kmc Chowk ,1540.12,east,2.0,1.0,1.0,2.0,,14.0,semi-furnished,2.0
, Mitra Park Pashupati Campus ,2738.0,south-west,0.0,0.0,0.0,0.0,,10.0,un-furnished,0.0
, Mitra Park Pashupati Campus ,2738.0,south-west,0.0,0.0,0.0,0.0,,10.0,un-furnished,0.0
," Pepsicola, Townplanning ",1283.4375,east,6.0,5.0,2.0,2.0,,20.0,fully-furnished,3.5
," Pepsicola, Townplanning ",1283.4375,east,6.0,5.0,2.0,2.0,,20.0,fully-furnished,3.5
40000000.0, Hadigaun Ramailo Chowk ,1155.09,south,6.0,3.0,2.0,2.0,,20.0,semi-furnished,2.5
40000000.0, Hadigaun Ramailo Chowk ,1155.09,south,6.0,3.0,2.0,2.0,,20.0,semi-furnished,2.5
29000000.0, Kathmandu ,2224.62,east,8.0,5.0,2.0,3.0,,13.0,semi-furnished,3.0
29000000.0, Kathmandu ,2224.62,east,8.0,5.0,2.0,3.0,,13.0,semi-furnished,3.0
23500000.0, Tikathali ,,south,5.0,4.0,2.0,2.0,,13.0,un-furnished,3.0
23500000.0, Tikathali ,,south,5.0,4.0,2.0,2.0,,13.0,un-furnished,3.0
0.0, Maharajgung ,3764.75,east,4.0,4.0,1.0,1.0,,12.0,fully-furnished,2.0
0.0, Maharajgung ,3764.75,east,4.0,4.0,1.0,1.0,,12.0,fully-furnished,2.0
27900000.0, Imadol ,1048.14,south-west,5.0,4.0,3.0,2.0,,13.0,semi-furnished,3.5
27900000.0, Imadol ,1048.14,south-west,5.0,4.0,3.0,2.0,,13.0,semi-furnished,3.5
38000000.0, Hadighaun ,1454.56,west,6.0,3.0,3.0,2.0,,20.0,semi-furnished,2.5
38000000.0, Hadighaun ,1454.56,west,6.0,3.0,3.0,2.0,,20.0,semi-furnished,2.5
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31,east,4.0,4.0,2.0,2.0,,12.0,semi-furnished,3.5
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31,east,4.0,4.0,2.0,2.0,,12.0,semi-furnished,3.5
20500000.0, Imadol Sital Height ,941.18,south,5.0,2.0,2.0,2.0,,13.0,semi-furnished,2.5
20500000.0, Imadol Sital Height ,941.18,south,5.0,2.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Kadaghari ,1369.0,south,7.0,5.0,2.0,3.0,,10.0,semi-furnished,3.5
0.0, Kadaghari ,1369.0,south,7.0,5.0,2.0,3.0,,10.0,semi-furnished,3.5
0.0, Kageshwori-9 Mahantar ,1283.43,west,7.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Kageshwori-9 Mahantar ,1283.43,west,7.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
0.0, Pepsicola Football Ground ,1283.43,south,5.0,3.0,1.0,2.0,,18.0,semi-furnished,2.5
0.0, Pepsicola Football Ground ,1283.43,south,5.0,3.0,1.0,2.0,,18.0,semi-furnished,2.5
0.0, Kirtipur ,2053.5,east,6.0,4.0,2.0,2.0,,20.0,semi-furnished,2.5
0.0, Kirtipur ,2053.5,east,6.0,4.0,2.0,2.0,,20.0,semi-furnished,2.5
65000000.0, Kusunti ,2053.5,south,10.0,6.0,2.0,3.0,,12.0,semi-furnished,4.0
65000000.0, Kusunti ,2053.5,south,10.0,6.0,2.0,3.0,,12.0,semi-furnished,4.0
28000000.0, Pepsikola ,855.62,east-west,3.0,4.0,2.0,3.0,,12.0,semi-furnished,3.5
28000000.0, Pepsikola ,855.62,east-west,3.0,4.0,2.0,3.0,,12.0,semi-furnished,3.5
21000000.0, Gothatar ,1026.75,north,7.0,3.0,2.0,2.0,,13.0,semi-furnished,2.5
21000000.0, Gothatar ,1026.75,north,7.0,3.0,2.0,2.0,,13.0,semi-furnished,2.5
14000000.0, Gothatar ,1026.75,east-south,11.0,3.0,0.0,1.0,,10.0,semi-furnished,2.5
14000000.0, Gothatar ,1026.75,east-south,11.0,3.0,0.0,1.0,,10.0,semi-furnished,2.5
14500000.0, Lalitpue takhel ,1454.56,west,4.0,2.0,0.0,2.0,,5.0,semi-furnished,2.0
14500000.0, Lalitpue takhel ,1454.56,west,4.0,2.0,0.0,2.0,,5.0,semi-furnished,2.0
22500000.0, Mulpani ,1711.25,west,4.0,2.0,2.0,2.0,,20.0,semi-furnished,2.0
22500000.0, Mulpani ,1711.25,west,4.0,2.0,2.0,2.0,,20.0,semi-furnished,2.0
35000000.0,  ,1711.25,south,7.0,4.0,2.0,1.0,,20.0,semi-furnished,2.5
35000000.0,  ,1711.25,south,7.0,4.0,2.0,1.0,,20.0,semi-furnished,2.5
19000000.0, Payatar Nepaltar ,2224.62,south,8.0,2.0,0.0,1.0,,10.0,semi-furnished,2.5
19000000.0, Payatar Nepaltar ,2224.62,south,8.0,2.0,0.0,1.0,,10.0,semi-furnished,2.5
39000000.0, Machha Pokhari ,1711.25,east,9.0,4.0,1.0,3.0,,16.0,semi-furnished,3.5
39000000.0, Machha Pokhari ,1711.25,east,9.0,4.0,1.0,3.0,,16.0,semi-furnished,3.5
49000000.0, Imadole Ochu Height ,2053.5,south,7.0,5.0,2.0,2.0,,14.0,fully-furnished,3.5
49000000.0, Imadole Ochu Height ,2053.5,south,7.0,5.0,2.0,2.0,,14.0,fully-furnished,3.5
55000000.0,  ,3080.25,east,3.0,1.0,1.0,1.0,,15.0,semi-furnished,2.5
55000000.0,  ,3080.25,east,3.0,1.0,1.0,1.0,,15.0,semi-furnished,2.5
26500000.0, Single Tree Soyambhu ,1369.0,east-west,8.0,4.0,0.0,2.0,,13.0,un-furnished,3.0
26500000.0, Single Tree Soyambhu ,1369.0,east-west,8.0,4.0,0.0,2.0,,13.0,un-furnished,3.0
27500000.0, BBalkot Adhikaritole ,1283.43,"south,west",6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
27500000.0, BBalkot Adhikaritole ,1283.43,"south,west",6.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
, Tikhedewal ,2823.56,south,9.0,4.0,3.0,2.0,,22.0,semi-furnished,3.5
, Tikhedewal ,2823.56,south,9.0,4.0,3.0,2.0,,22.0,semi-furnished,3.5
0.0, Chakrapath chappal karkhana ,,east,0.0,0.0,0.0,0.0,,0.0,un-furnished,3.0
0.0, Chakrapath chappal karkhana ,,east,0.0,0.0,0.0,0.0,,0.0,un-furnished,3.0
40000000.0, Shantinagar ,1026.75,north,9.0,4.0,3.0,3.0,,10.0,semi-furnished,3.5
40000000.0, Shantinagar ,1026.75,north,9.0,4.0,3.0,3.0,,10.0,semi-furnished,3.5
0.0, Balaju Baisdhara ,2738.0,east,12.0,5.0,1.0,3.0,,18.0,semi-furnished,3.0
0.0, Balaju Baisdhara ,2738.0,east,12.0,5.0,1.0,3.0,,18.0,semi-furnished,3.0
30000000.0, Budhanilkantha Chaysundol ,,north-west,4.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
30000000.0, Budhanilkantha Chaysundol ,,north-west,4.0,4.0,2.0,2.0,,13.0,semi-furnished,2.5
28000000.0, Suncity Nilgirimarga ,1026.75,south,7.0,4.0,3.0,3.0,,13.0,semi-furnished,3.5
28000000.0, Suncity Nilgirimarga ,1026.75,south,7.0,4.0,3.0,3.0,,13.0,semi-furnished,3.5
43200000.0, Narephate ,1711.25,east-north,4.0,4.0,2.0,3.0,,17.0,semi-furnished,2.0
43200000.0, Narephate ,1711.25,east-north,4.0,4.0,2.0,3.0,,17.0,semi-furnished,2.0
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98,east,2.5,4.0,2.0,2.0,,12.0,semi-furnished,2.5
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98,east,2.5,4.0,2.0,2.0,,12.0,semi-furnished,2.5
, Shiva Chok Green Hill City ,1026.75,south,4.0,3.0,3.0,3.0,,13.0,semi-furnished,3.0
, Shiva Chok Green Hill City ,1026.75,south,4.0,3.0,3.0,3.0,,13.0,semi-furnished,3.0
13000000.0, Sanagaun ,1026.75,east,2.0,1.0,1.0,1.0,,13.0,semi-furnished,1.0
13000000.0, Sanagaun ,1026.75,east,2.0,1.0,1.0,1.0,,13.0,semi-furnished,1.0
26000000.0, Nakhipot Shiva Tole ,1112.31,west,5.0,4.0,2.0,2.0,,12.0,semi-furnished,2.5
26000000.0, Nakhipot Shiva Tole ,1112.31,west,5.0,4.0,2.0,2.0,,12.0,semi-furnished,2.5
23000000.0, Chunikhel Budhanilkantha ,1026.75,"north,west",3.0,3.0,1.0,1.0,,18.0,semi-furnished,2.5
23000000.0, Chunikhel Budhanilkantha ,1026.75,"north,west",3.0,3.0,1.0,1.0,,18.0,semi-furnished,2.5
28500000.0, Padamshaal ,1540.12,"south,west",7.0,6.0,2.0,2.0,,13.0,semi-furnished,2.5
